MapDate,Region,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20080715,High Plains,58.66,22.3,9.79,7.98,0.95,0.33,7/15/2008,7/21/2008,2
20080715,West,41.06,25.65,25.98,6.92,0.29,0.11,7/15/2008,7/21/2008,2
20080708,High Plains,62.23,22.13,9.56,4.78,0.92,0.39,7/8/2008,7/14/2008,2
20080708,West,39.89,25.66,25.4,7.38,1.56,0.11,7/8/2008,7/14/2008,2
20080701,High Plains,64.91,17.9,11.11,4.78,1.21,0.09,7/1/2008,7/7/2008,2
20080701,West,40.57,24.26,25.98,7.47,1.67,0.05,7/1/2008,7/7/2008,2
20080624,High Plains,63.94,19.04,11.25,4.46,1.21,0.09,6/24/2008,6/30/2008,2
20080624,West,40.17,23.39,27.03,7.63,1.74,0.05,6/24/2008,6/30/2008,2
20080617,High Plains,62.71,18.95,8.93,8.11,1.21,0.09,6/17/2008,6/23/2008,2
20080617,West,40.13,24.01,26.45,7.63,1.66,0.13,6/17/2008,6/23/2008,2
20080610,High Plains,64.25,17.92,7.66,5.35,4.82,0,6/10/2008,6/16/2008,2
20080610,West,42.25,29.56,22.71,5.24,0.25,0,6/10/2008,6/16/2008,2
20080603,High Plains,61.95,16.78,10.39,5.02,5.87,0,6/3/2008,6/9/2008,2
20080603,West,42.99,27.77,23.89,5.22,0.12,0,6/3/2008,6/9/2008,2
20080527,High Plains,59.13,19.1,11.28,5.83,4.66,0,5/27/2008,6/2/2008,2
20080527,West,45.87,27.98,21.41,4.61,0.13,0,5/27/2008,6/2/2008,2
20080520,High Plains,46.76,20.04,20.74,7.85,4.61,0,5/20/2008,5/26/2008,2
20080520,West,32.8,32.71,27.69,6.6,0.2,0,5/20/2008,5/26/2008,2
20080513,High Plains,47.74,25.35,16.03,6.78,4.09,0,5/13/2008,5/19/2008,2
20080513,West,33.4,30.8,29.57,6.23,0,0,5/13/2008,5/19/2008,2
20080506,High Plains,46.11,25.35,17.43,6.76,4.35,0,5/6/2008,5/12/2008,2
20080506,West,33.28,30.41,30.08,6.23,0,0,5/6/2008,5/12/2008,2
20080429,High Plains,44.51,21.27,21.78,8.09,4.35,0,4/29/2008,5/5/2008,2
20080429,West,32.91,30.5,27.93,8.67,0,0,4/29/2008,5/5/2008,2
20080422,High Plains,44.12,22.45,21.39,7.69,4.35,0,4/22/2008,4/28/2008,2
20080422,West,40.82,24.07,27.03,8.08,0,0,4/22/2008,4/28/2008,2
20080415,High Plains,44.12,22.8,21.71,7.94,3.43,0,4/15/2008,4/21/2008,2
20080415,West,40.55,24.41,26.62,8.43,0,0,4/15/2008,4/21/2008,2
20080408,High Plains,43.56,22.34,22.85,7.83,3.43,0,4/8/2008,4/14/2008,2
20080408,West,42.41,23.93,28.28,5.39,0,0,4/8/2008,4/14/2008,2
20080401,High Plains,42.63,26.96,17.45,9.53,3.43,0,4/1/2008,4/7/2008,2
20080401,West,40.64,23.04,28.8,7.51,0,0,4/1/2008,4/7/2008,2
20080325,High Plains,40.13,28.98,16.38,13.44,1.07,0,3/25/2008,3/31/2008,2
20080325,West,41.37,22.19,21.05,15.4,0,0,3/25/2008,3/31/2008,2
20080318,High Plains,40.38,27.84,17.69,13.03,1.07,0,3/18/2008,3/24/2008,2
20080318,West,42.32,21.44,20.25,16,0,0,3/18/2008,3/24/2008,2
20080311,High Plains,40.38,28.22,17.31,13.03,1.07,0,3/11/2008,3/17/2008,2
20080311,West,42.32,23.51,18.17,16,0,0,3/11/2008,3/17/2008,2
20080304,High Plains,40.38,30.12,15.41,13.03,1.07,0,3/4/2008,3/10/2008,2
20080304,West,42.32,23.71,17.97,16,0,0,3/4/2008,3/10/2008,2
20080226,High Plains,40.2,30.91,14.32,13.98,0.59,0,2/26/2008,3/3/2008,2
20080226,West,37.79,25.17,20.41,16.63,0,0,2/26/2008,3/3/2008,2
20080219,High Plains,40.21,30.91,14.32,13.98,0.59,0,2/19/2008,2/25/2008,2
20080219,West,33.86,28.62,20.66,16.86,0,0,2/19/2008,2/25/2008,2
20080212,High Plains,40.12,30.69,14.56,14.03,0.59,0,2/12/2008,2/18/2008,2
20080212,West,33.23,29.09,20.81,16.86,0,0,2/12/2008,2/18/2008,2
20080205,High Plains,40.12,30.43,14.83,14.03,0.59,0,2/5/2008,2/11/2008,2
20080205,West,34.08,22.31,24.69,18.93,0,0,2/5/2008,2/11/2008,2
20080129,High Plains,43.45,27.1,14.83,14.03,0.59,0,1/29/2008,2/4/2008,2
20080129,West,31.66,23.75,23.67,20.93,0,0,1/29/2008,2/4/2008,2
20080122,High Plains,46.03,24.55,14.73,14.43,0.26,0,1/22/2008,1/28/2008,2
20080122,West,28.67,19.53,25.56,26.24,0,0,1/22/2008,1/28/2008,2
20080115,High Plains,46.03,24.51,14.78,14.42,0.26,0,1/15/2008,1/21/2008,2
20080115,West,27.29,19.15,25.02,28.55,0,0,1/15/2008,1/21/2008,2
20080108,High Plains,46.74,24.24,15.82,12.94,0.26,0,1/8/2008,1/14/2008,2
20080108,West,26.93,18.19,28.16,26.71,0,0,1/8/2008,1/14/2008,2
20080101,High Plains,46.84,23.72,17.63,11.55,0.26,0,1/1/2008,1/7/2008,2
20080101,West,26.3,19,21.65,30.32,2.73,0,1/1/2008,1/7/2008,2
20071225,High Plains,46.84,23.87,17.48,11.55,0.26,0,12/25/2007,12/31/2007,2
20071225,West,26.3,19,21.65,30.32,2.73,0,12/25/2007,12/31/2007,2
20071218,High Plains,46.84,23.87,17.36,11.68,0.26,0,12/18/2007,12/24/2007,2
20071218,West,26.3,18.99,21.65,30.32,2.73,0,12/18/2007,12/24/2007,2
20071211,High Plains,44.81,25.93,17.33,11.68,0.26,0,12/11/2007,12/17/2007,2
20071211,West,27.72,18.08,21.44,30.04,2.73,0,12/11/2007,12/17/2007,2
20071204,High Plains,43.36,27.38,17.33,11.68,0.26,0,12/4/2007,12/10/2007,2
20071204,West,26.06,19.18,21.99,30.04,2.73,0,12/4/2007,12/10/2007,2
20071127,High Plains,50.61,20.4,16.46,12.27,0.26,0,11/27/2007,12/3/2007,2
20071127,West,25.42,16.14,20.33,30.18,7.93,0,11/27/2007,12/3/2007,2
20071120,High Plains,52.41,18.77,17.68,10.88,0.26,0,11/20/2007,11/26/2007,2
20071120,West,25.37,18.03,18.5,30.17,7.93,0,11/20/2007,11/26/2007,2
20071113,High Plains,52.41,19.28,17.17,10.88,0.26,0,11/13/2007,11/19/2007,2
20071113,West,25.65,17.47,18.14,30.81,7.93,0,11/13/2007,11/19/2007,2
20071106,High Plains,57.17,14.89,17.47,10.21,0.26,0,11/6/2007,11/12/2007,2
20071106,West,27.32,15.13,16.05,31.54,9.96,0,11/6/2007,11/12/2007,2
20071030,High Plains,58.06,16.91,14.56,10.17,0.3,0,10/30/2007,11/5/2007,2
20071030,West,28.35,14.23,15.92,31.49,10.01,0,10/30/2007,11/5/2007,2
20071023,High Plains,57.94,17.03,15.03,9.7,0.3,0,10/23/2007,10/29/2007,2
20071023,West,25.97,16.35,15.07,32.5,10.11,0,10/23/2007,10/29/2007,2
20071016,High Plains,57.89,17.06,15.02,9.62,0.41,0,10/16/2007,10/22/2007,2
20071016,West,23.2,15.88,16.73,32.1,12.09,0,10/16/2007,10/22/2007,2
20071009,High Plains,56.16,19.71,13.59,10.14,0.41,0,10/9/2007,10/15/2007,2
20071009,West,23.58,15.51,16.64,32.19,12.09,0,10/9/2007,10/15/2007,2
20071002,High Plains,55.78,20.88,12.59,9.71,1.04,0,10/2/2007,10/8/2007,2
20071002,West,22.01,15.69,17.56,32.38,12.36,0,10/2/2007,10/8/2007,2
20070925,High Plains,55.81,22.41,11.52,9.22,1.04,0,9/25/2007,10/1/2007,2
20070925,West,20.33,16.67,17.58,33.05,12.36,0,9/25/2007,10/1/2007,2
20070918,High Plains,53.98,24.63,10.06,9.81,1.51,0,9/18/2007,9/24/2007,2
20070918,West,19.7,16.1,14.32,36.49,13.4,0,9/18/2007,9/24/2007,2
20070911,High Plains,53.32,25.77,10.51,9.5,0.89,0,9/11/2007,9/17/2007,2
20070911,West,21.42,14.69,14.47,37.18,12.25,0,9/11/2007,9/17/2007,2
20070904,High Plains,53.84,24.19,11.37,9.02,1.58,0,9/4/2007,9/10/2007,2
20070904,West,21.14,14.95,14.48,36.89,12.54,0,9/4/2007,9/10/2007,2
20070828,High Plains,54.05,24.38,9.53,9.37,2.67,0,8/28/2007,9/3/2007,2
20070828,West,20.85,15.24,13.91,37.16,12.84,0,8/28/2007,9/3/2007,2
20070821,High Plains,46.95,26.25,12.3,11.75,2.75,0,8/21/2007,8/27/2007,2
20070821,West,20.45,15.55,13.95,37.2,12.85,0,8/21/2007,8/27/2007,2
20070814,High Plains,46.85,23.37,13.72,13.31,2.75,0,8/14/2007,8/20/2007,2
20070814,West,20,17.03,13.35,37.98,11.64,0,8/14/2007,8/20/2007,2
20070807,High Plains,44.29,26.47,13.34,12.55,3.34,0,8/7/2007,8/13/2007,2
20070807,West,19.7,16.99,13.56,38.52,11.23,0,8/7/2007,8/13/2007,2
20070731,High Plains,43.46,26.84,12.73,14.07,2.9,0,7/31/2007,8/6/2007,2
20070731,West,21.12,15.64,15.3,38.49,9.45,0,7/31/2007,8/6/2007,2
20070724,High Plains,44.49,29.68,12.86,10.07,2.9,0,7/24/2007,7/30/2007,2
20070724,West,21.19,17.38,18.42,33.56,9.45,0,7/24/2007,7/30/2007,2
20070717,High Plains,54.12,23.3,10.33,9.35,2.9,0,7/17/2007,7/23/2007,2
20070717,West,23.75,15.67,28.5,22.63,9.45,0,7/17/2007,7/23/2007,2
20070710,High Plains,57.87,21.89,8.43,9.37,2.43,0,7/10/2007,7/16/2007,2
20070710,West,24.89,17.5,25.84,22.4,9.38,0,7/10/2007,7/16/2007,2
20070703,High Plains,65.79,15.14,7.75,9.52,1.8,0,7/3/2007,7/9/2007,2
20070703,West,32.65,16.84,21.93,19.9,8.68,0,7/3/2007,7/9/2007,2
20070626,High Plains,72.54,8.76,7.7,9.21,1.8,0,6/26/2007,7/2/2007,2
20070626,West,33.54,17.73,20.48,20.32,7.93,0,6/26/2007,7/2/2007,2
20070619,High Plains,71.49,9.81,7.7,9.21,1.8,0,6/19/2007,6/25/2007,2
20070619,West,33.5,17.76,20.48,20.76,7.49,0,6/19/2007,6/25/2007,2
20070612,High Plains,71.16,9.84,8.45,7.99,2.56,0,6/12/2007,6/18/2007,2
20070612,West,34.23,16.91,23.32,17.7,7.83,0,6/12/2007,6/18/2007,2
20070605,High Plains,63.56,17.3,8.54,8.03,2.56,0,6/5/2007,6/11/2007,2
20070605,West,33.01,17.39,24.05,17.72,7.84,0,6/5/2007,6/11/2007,2
20070529,High Plains,60.92,17.7,10.79,8.03,2.56,0,5/29/2007,6/4/2007,2
20070529,West,31.39,19,24.05,17.72,7.84,0,5/29/2007,6/4/2007,2
20070522,High Plains,59.22,16.12,14.26,8.69,1.71,0,5/22/2007,5/28/2007,2
20070522,West,30.89,17.9,26.77,16.97,7.47,0,5/22/2007,5/28/2007,2
20070515,High Plains,59.22,13.63,15.92,9.52,1.71,0,5/15/2007,5/21/2007,2
20070515,West,30.52,18.96,26.81,17.01,6.7,0,5/15/2007,5/21/2007,2
20070508,High Plains,59.22,13.73,15.85,9.97,1.23,0,5/8/2007,5/14/2007,2
20070508,West,31.14,19.58,28.08,14.7,6.5,0,5/8/2007,5/14/2007,2
20070501,High Plains,52.25,15.16,18.63,11.31,2.65,0,5/1/2007,5/7/2007,2
20070501,West,27.92,20.39,29.99,15.1,6.6,0,5/1/2007,5/7/2007,2
20070424,High Plains,50.89,14.82,19.21,11.74,3.34,0,4/24/2007,4/30/2007,2
20070424,West,28.47,20.04,29.38,15.3,6.81,0,4/24/2007,4/30/2007,2
20070417,High Plains,49.36,12.32,20.39,14.32,3.61,0,4/17/2007,4/23/2007,2
20070417,West,25.46,19.8,31.36,16.52,6.86,0,4/17/2007,4/23/2007,2
20070410,High Plains,47.47,14.91,19.9,14.62,3.1,0,4/10/2007,4/16/2007,2
20070410,West,30.78,17.55,32.6,13.47,5.6,0,4/10/2007,4/16/2007,2
20070403,High Plains,47.14,14.88,20.74,14.14,3.1,0,4/3/2007,4/9/2007,2
20070403,West,33.34,17,32.11,11.94,5.6,0,4/3/2007,4/9/2007,2
20070327,High Plains,36.13,16.02,20.05,18.28,9.53,0,3/27/2007,4/2/2007,2
20070327,West,34.59,15.75,28.82,12.73,8.1,0,3/27/2007,4/2/2007,2
20070320,High Plains,35.65,19.09,17.52,18.23,9.53,0,3/20/2007,3/26/2007,2
20070320,West,36.65,28.64,14.99,11.63,8.09,0,3/20/2007,3/26/2007,2
20070313,High Plains,39.51,15.13,17.56,17.73,10.06,0,3/13/2007,3/19/2007,2
20070313,West,39.14,26.86,14.8,11.1,8.1,0,3/13/2007,3/19/2007,2
20070306,High Plains,39.51,15.13,17.56,17.73,10.06,0,3/6/2007,3/12/2007,2
20070306,West,41.88,26.3,15.26,13.38,3.18,0,3/6/2007,3/12/2007,2
20070227,High Plains,37.28,14.98,18.36,17.41,11.98,0,2/27/2007,3/5/2007,2
20070227,West,41.92,26.65,13.76,13.7,3.97,0,2/27/2007,3/5/2007,2
20070220,High Plains,31.49,15.42,19.31,17.97,15.82,0,2/20/2007,2/26/2007,2
20070220,West,40.36,25.4,15.37,14.07,4.8,0,2/20/2007,2/26/2007,2
20070213,High Plains,31.49,15.42,18.73,17.59,16.77,0,2/13/2007,2/19/2007,2
20070213,West,41.67,25.14,14.29,13.86,5.05,0,2/13/2007,2/19/2007,2
20070206,High Plains,31.08,15.51,19.57,17.06,16.77,0,2/6/2007,2/12/2007,2
20070206,West,40.5,26.92,14.41,13.12,5.05,0,2/6/2007,2/12/2007,2
20070130,High Plains,31.11,15.47,19.57,17.06,16.77,0,1/30/2007,2/5/2007,2
20070130,West,45.08,22.34,16.16,11.37,5.05,0,1/30/2007,2/5/2007,2
20070123,High Plains,31.08,15.49,19.51,17.57,16.35,0,1/23/2007,1/29/2007,2
20070123,West,48.71,20.82,15.57,10.01,4.88,0,1/23/2007,1/29/2007,2
20070116,High Plains,29.55,15.31,20.64,17.69,16.82,0,1/16/2007,1/22/2007,2
20070116,West,50.63,22.6,14.29,7.43,5.04,0,1/16/2007,1/22/2007,2
20070109,High Plains,26.53,17.96,20.89,17.69,16.93,0,1/9/2007,1/15/2007,2
20070109,West,49.11,24.12,14.29,7.43,5.04,0,1/9/2007,1/15/2007,2
20070102,High Plains,26.91,18.73,22.34,17.75,14.28,0,1/2/2007,1/8/2007,2
20070102,West,51.17,23.03,16.37,5.48,3.96,0,1/2/2007,1/8/2007,2
20061226,High Plains,15.98,28.89,22.49,18.55,13.98,0.1,12/26/2006,1/1/2007,2
20061226,West,49.22,27.11,14.24,5.48,3.96,0,12/26/2006,1/1/2007,2
20061219,High Plains,10.18,30.49,25.11,19.15,14.83,0.24,12/19/2006,12/25/2006,2
20061219,West,48.5,27.29,14.25,5.99,3.96,0,12/19/2006,12/25/2006,2
20061212,High Plains,10.16,30.09,24.98,19.42,15.1,0.24,12/12/2006,12/18/2006,2
20061212,West,52.35,23.96,13.12,6.5,4.07,0,12/12/2006,12/18/2006,2
20061205,High Plains,9.62,31.9,24.06,19.2,15.21,0.02,12/5/2006,12/11/2006,2
20061205,West,53.39,22.16,13.74,6.64,4.07,0,12/5/2006,12/11/2006,2
20061128,High Plains,12.23,31.6,21.96,17.36,16.73,0.13,11/28/2006,12/4/2006,2
20061128,West,58.9,17.16,13.1,6.07,4.76,0,11/28/2006,12/4/2006,2
20061121,High Plains,12.63,31.42,22.3,17.21,16.44,0,11/21/2006,11/27/2006,2
20061121,West,59.12,17.07,13.21,5.83,4.76,0,11/21/2006,11/27/2006,2
20061114,High Plains,12.62,31.46,22.19,17.25,16.47,0,11/14/2006,11/20/2006,2
20061114,West,58.82,16.29,13.3,6.84,4.76,0,11/14/2006,11/20/2006,2
20061107,High Plains,17.7,26.38,22.19,17.25,16.47,0,11/7/2006,11/13/2006,2
20061107,West,58.82,16.29,13.3,6.84,4.76,0,11/7/2006,11/13/2006,2
20061031,High Plains,20.6,22.52,23.44,17.15,16.29,0,10/31/2006,11/6/2006,2
20061031,West,49.71,20.65,15.97,8.82,4.84,0,10/31/2006,11/6/2006,2
20061024,High Plains,15.61,24.91,24.44,18.75,16.29,0,10/24/2006,10/30/2006,2
20061024,West,47.87,21.95,14.97,10.37,4.84,0,10/24/2006,10/30/2006,2
20061017,High Plains,15.61,24.91,24.63,18.56,16.29,0,10/17/2006,10/23/2006,2
20061017,West,47.87,20.56,16.36,10.37,4.84,0,10/17/2006,10/23/2006,2
20061010,High Plains,15.61,24.91,24.63,18.14,16.7,0,10/10/2006,10/16/2006,2
20061010,West,47.95,20.48,16.36,10.38,4.83,0,10/10/2006,10/16/2006,2
20061003,High Plains,10.22,28.2,27.84,17.06,16.67,0,10/3/2006,10/9/2006,2
20061003,West,43.46,23.01,16.67,11.61,5.24,0,10/3/2006,10/9/2006,2
20060926,High Plains,9.61,30.29,27.42,16.66,16.02,0,9/26/2006,10/2/2006,2
20060926,West,43.42,23.72,16.46,11.53,4.86,0,9/26/2006,10/2/2006,2
20060919,High Plains,6.39,20.57,39.76,11.89,21.39,0,9/19/2006,9/25/2006,2
20060919,West,43.38,21.12,19.16,11.48,4.86,0,9/19/2006,9/25/2006,2
20060912,High Plains,6.11,18.4,35.61,16.64,23.25,0,9/12/2006,9/18/2006,2
20060912,West,43.13,19.95,20.29,10.02,6.61,0,9/12/2006,9/18/2006,2
20060905,High Plains,5,17.59,33.57,23.15,20.68,0,9/5/2006,9/11/2006,2
20060905,West,41.42,22.02,18.45,12.56,5.54,0,9/5/2006,9/11/2006,2
20060829,High Plains,2.76,17.96,34.88,25.54,17.78,1.08,8/29/2006,9/4/2006,2
20060829,West,43.9,19.4,18.9,13.48,4.33,0,8/29/2006,9/4/2006,2
20060822,High Plains,1.39,15.33,27.05,36.43,17.42,2.38,8/22/2006,8/28/2006,2
20060822,West,46.83,15.27,20.09,13.34,4.47,0,8/22/2006,8/28/2006,2
20060815,High Plains,0.04,11.67,29.86,35.55,18.79,4.09,8/15/2006,8/21/2006,2
20060815,West,44.68,14.96,20.64,14.91,4.82,0,8/15/2006,8/21/2006,2
20060808,High Plains,0.07,10.52,26.56,40.19,18.32,4.33,8/8/2006,8/14/2006,2
20060808,West,43.8,18.6,16.54,17.09,3.98,0,8/8/2006,8/14/2006,2
20060801,High Plains,0.82,12.35,29.85,38.31,15.17,3.5,8/1/2006,8/7/2006,2
20060801,West,46.91,13.37,20.85,14.9,3.82,0.14,8/1/2006,8/7/2006,2
20060725,High Plains,0.82,11.89,38.09,35.51,10.77,2.92,7/25/2006,7/31/2006,2
20060725,West,47.71,9.45,19.3,16.82,6.09,0.63,7/25/2006,7/31/2006,2
20060718,High Plains,1.96,12.09,43.78,31.88,8.16,2.14,7/18/2006,7/24/2006,2
20060718,West,51.18,7.22,19.5,15.71,5.76,0.63,7/18/2006,7/24/2006,2
20060711,High Plains,2.83,26.54,47.72,18.63,3.49,0.79,7/11/2006,7/17/2006,2
20060711,West,52.26,12.76,17.43,12.24,4.67,0.63,7/11/2006,7/17/2006,2
20060704,High Plains,6.83,26.24,35.39,24.42,7.11,0,7/4/2006,7/10/2006,2
20060704,West,59.11,6.41,10.83,12.07,9.95,1.64,7/4/2006,7/10/2006,2
20060627,High Plains,9.32,30.14,32.17,18.44,9.92,0,6/27/2006,7/3/2006,2
20060627,West,59.26,6.01,11.12,10.9,10.84,1.88,6/27/2006,7/3/2006,2
20060620,High Plains,12.1,32.38,26.17,19.07,10.28,0,6/20/2006,6/26/2006,2
20060620,West,59.74,7.45,9.71,9.73,11.71,1.66,6/20/2006,6/26/2006,2
20060613,High Plains,12.1,32.38,26.17,19.07,10.28,0,6/13/2006,6/19/2006,2
20060613,West,59.74,7.45,9.71,9.73,11.71,1.66,6/13/2006,6/19/2006,2
20060606,High Plains,22.27,29.31,21.78,24.03,2.61,0,6/6/2006,6/12/2006,2
20060606,West,59.97,9.29,7.9,10.51,10.65,1.68,6/6/2006,6/12/2006,2
20060530,High Plains,21.61,35.04,22.74,18.45,2.16,0,5/30/2006,6/5/2006,2
20060530,West,59.98,10.6,9.31,7.96,10.46,1.68,5/30/2006,6/5/2006,2
20060523,High Plains,29.74,29.86,24.66,14.22,1.53,0,5/23/2006,5/29/2006,2
20060523,West,61.48,9.66,9.82,7.18,10.18,1.68,5/23/2006,5/29/2006,2
20060516,High Plains,34.13,27.86,26.39,11.09,0.52,0,5/16/2006,5/22/2006,2
20060516,West,61.81,10.17,9.41,7.31,9.6,1.68,5/16/2006,5/22/2006,2
20060509,High Plains,34.91,27.73,27.99,9.07,0.3,0,5/9/2006,5/15/2006,2
20060509,West,61.79,10.25,9.8,6.94,9.73,1.48,5/9/2006,5/15/2006,2
20060502,High Plains,33.14,28.75,28.67,9.2,0.23,0,5/2/2006,5/8/2006,2
20060502,West,62.24,10.7,9.33,11.33,4.92,1.48,5/2/2006,5/8/2006,2
20060425,High Plains,33.37,25.48,32.76,8.22,0.17,0,4/25/2006,5/1/2006,2
20060425,West,62.78,9.82,9.76,11.81,5.82,0,4/25/2006,5/1/2006,2
20060418,High Plains,31.04,29.71,34.21,4.77,0.26,0,4/18/2006,4/24/2006,2
20060418,West,62.7,10.51,10.03,10.94,5.81,0,4/18/2006,4/24/2006,2
20060411,High Plains,31.65,30.41,34.94,2.85,0.16,0,4/11/2006,4/17/2006,2
20060411,West,62.86,10.59,10.61,10.99,4.96,0,4/11/2006,4/17/2006,2
20060404,High Plains,31.95,27.54,37.55,2.8,0.15,0,4/4/2006,4/10/2006,2
20060404,West,61.72,11.48,11.7,10.09,5,0,4/4/2006,4/10/2006,2
20060328,High Plains,24.16,35.72,37.02,2.95,0.15,0,3/28/2006,4/3/2006,2
20060328,West,60.42,14.14,10.35,10.09,5,0,3/28/2006,4/3/2006,2
20060321,High Plains,21.87,39.08,35.94,2.95,0.15,0,3/21/2006,3/27/2006,2
20060321,West,59.72,15.24,9.94,10.09,5,0,3/21/2006,3/27/2006,2
20060314,High Plains,33.27,25.05,36.16,5.36,0.16,0,3/14/2006,3/20/2006,2
20060314,West,59.82,15.05,9.81,10.33,5,0,3/14/2006,3/20/2006,2
20060307,High Plains,31.33,32.11,32.09,4.31,0.17,0,3/7/2006,3/13/2006,2
20060307,West,58,16.88,10.32,8.1,6.69,0,3/7/2006,3/13/2006,2
20060228,High Plains,31.2,34.28,31.37,2.99,0.17,0,2/28/2006,3/6/2006,2
20060228,West,57.31,17.1,13.58,8.25,3.76,0,2/28/2006,3/6/2006,2
20060221,High Plains,32.69,35.82,29.44,1.89,0.17,0,2/21/2006,2/27/2006,2
20060221,West,59.04,16.27,12.97,7.97,3.76,0,2/21/2006,2/27/2006,2
20060214,High Plains,32.17,35.75,30.04,1.93,0.12,0,2/14/2006,2/20/2006,2
20060214,West,59.39,15.72,15.33,5.81,3.76,0,2/14/2006,2/20/2006,2
20060207,High Plains,33.14,35.31,29.65,1.81,0.09,0,2/7/2006,2/13/2006,2
20060207,West,59.66,15.48,15.34,5.76,3.76,0,2/7/2006,2/13/2006,2
20060131,High Plains,33.51,35.45,30.08,0.96,0,0,1/31/2006,2/6/2006,2
20060131,West,60.98,16.7,16,5.57,0.75,0,1/31/2006,2/6/2006,2
20060124,High Plains,41.55,31.41,26.17,0.86,0,0,1/24/2006,1/30/2006,2
20060124,West,63.23,17.97,13.85,4.95,0,0,1/24/2006,1/30/2006,2
20060117,High Plains,43.81,30,25.94,0.25,0,0,1/17/2006,1/23/2006,2
20060117,West,61.2,20.2,16.41,2.19,0,0,1/17/2006,1/23/2006,2
20060110,High Plains,46.21,32.48,21.06,0.25,0,0,1/10/2006,1/16/2006,2
20060110,West,58.16,27.92,12.98,0.93,0,0,1/10/2006,1/16/2006,2
20060103,High Plains,46.85,32.67,20.28,0.2,0,0,1/3/2006,1/9/2006,2
20060103,West,57.59,28.01,14.39,0,0,0,1/3/2006,1/9/2006,2
20051227,High Plains,48.51,30.13,21.29,0.07,0,0,12/27/2005,1/2/2006,2
20051227,West,54.75,26.78,17.56,0.91,0,0,12/27/2005,1/2/2006,2
20051220,High Plains,48.51,30.13,21.29,0.07,0,0,12/20/2005,12/26/2005,2
20051220,West,50.85,30.4,17.72,1.03,0,0,12/20/2005,12/26/2005,2
20051213,High Plains,49.29,29.75,20.93,0.03,0,0,12/13/2005,12/19/2005,2
20051213,West,51.84,31.27,15.85,1.03,0,0,12/13/2005,12/19/2005,2
20051206,High Plains,50.16,28.31,21.49,0.03,0,0,12/6/2005,12/12/2005,2
20051206,West,54.59,29.17,15.21,1.03,0,0,12/6/2005,12/12/2005,2
20051129,High Plains,52.95,26.75,20.27,0.03,0,0,11/29/2005,12/5/2005,2
20051129,West,50.03,30.46,15.95,3.57,0,0,11/29/2005,12/5/2005,2
20051122,High Plains,47.1,31.46,21.44,0,0,0,11/22/2005,11/28/2005,2
20051122,West,50.98,27.73,17.28,4.01,0,0,11/22/2005,11/28/2005,2
20051115,High Plains,47.1,31.46,21.44,0,0,0,11/15/2005,11/21/2005,2
20051115,West,50.98,27.73,17.28,4.01,0,0,11/15/2005,11/21/2005,2
20051108,High Plains,47.69,31.12,21.18,0,0,0,11/8/2005,11/14/2005,2
20051108,West,50.55,27.55,17.57,4.33,0,0,11/8/2005,11/14/2005,2
20051101,High Plains,47.69,30.41,21.9,0,0,0,11/1/2005,11/7/2005,2
20051101,West,48.51,25.69,19.3,6.02,0.48,0,11/1/2005,11/7/2005,2
20051025,High Plains,50.82,28.63,20.54,0,0,0,10/25/2005,10/31/2005,2
20051025,West,48.46,25.74,19.3,6.02,0.48,0,10/25/2005,10/31/2005,2
20051018,High Plains,51.21,28.24,20.54,0,0,0,10/18/2005,10/24/2005,2
20051018,West,49.73,24.47,19.3,6.02,0.48,0,10/18/2005,10/24/2005,2
20051011,High Plains,49.78,30.02,20.2,0,0,0,10/11/2005,10/17/2005,2
20051011,West,48.46,24.05,19.61,7.11,0.77,0,10/11/2005,10/17/2005,2
20051004,High Plains,45.2,28.29,19.73,6.78,0,0,10/4/2005,10/10/2005,2
20051004,West,46.61,23.58,18.92,10.11,0.77,0,10/4/2005,10/10/2005,2
20050927,High Plains,47.32,26.4,19.5,6.78,0,0,9/27/2005,10/3/2005,2
20050927,West,45.73,23.39,19.25,10.67,0.96,0,9/27/2005,10/3/2005,2
20050920,High Plains,47,26.21,18.75,8.04,0,0,9/20/2005,9/26/2005,2
20050920,West,45.73,23.42,18.64,11.26,0.96,0,9/20/2005,9/26/2005,2
20050913,High Plains,47.43,25.92,18.18,8.47,0,0,9/13/2005,9/19/2005,2
20050913,West,46.1,23.18,18.45,12.28,0,0,9/13/2005,9/19/2005,2
20050906,High Plains,47.82,26.04,17.68,8.47,0,0,9/6/2005,9/12/2005,2
20050906,West,46.1,23.18,18.45,12.28,0,0,9/6/2005,9/12/2005,2
20050830,High Plains,49.25,25.93,16.35,8.47,0,0,8/30/2005,9/5/2005,2
20050830,West,45.77,23.5,18.45,12.28,0,0,8/30/2005,9/5/2005,2
20050823,High Plains,49.28,25.41,16.84,8.47,0,0,8/23/2005,8/29/2005,2
20050823,West,46.11,23.16,18.56,12.16,0,0,8/23/2005,8/29/2005,2
20050816,High Plains,44.92,28.3,16.49,10.29,0,0,8/16/2005,8/22/2005,2
20050816,West,44.53,23,19.83,12.64,0,0,8/16/2005,8/22/2005,2
20050809,High Plains,31.22,38.85,16.81,13.11,0,0,8/9/2005,8/15/2005,2
20050809,West,37.82,28.05,21.02,13.11,0,0,8/9/2005,8/15/2005,2
